node_id,node_type,source_id,attributes
invoice:INV00171,Invoice,INV00171,"{""description"": ""Invoice description 171"", ""invoice_amount"": 49868, ""invoice_date"": ""2026-04-14""}"
invoice:INV00172,Invoice,INV00172,"{""description"": ""Invoice description 172"", ""invoice_amount"": 139732, ""invoice_date"": ""2026-08-25""}"
invoice:INV00173,Invoice,INV00173,"{""description"": ""Invoice description 173"", ""invoice_amount"": 89521, ""invoice_date"": ""2026-06-26""}"
invoice:INV00174,Invoice,INV00174,"{""description"": ""Invoice description 174"", ""invoice_amount"": 175434, ""invoice_date"": ""2026-08-23""}"
invoice:INV00175,Invoice,INV00175,"{""description"": ""Invoice description 175"", ""invoice_amount"": 104349, ""invoice_date"": ""2026-06-07""}"
invoice:INV00176,Invoice,INV00176,"{""description"": ""Invoice description 176"", ""invoice_amount"": 65443, ""invoice_date"": ""2026-09-03""}"
invoice:INV00177,Invoice,INV00177,"{""description"": ""Invoice description 177"", ""invoice_amount"": 133352, ""invoice_date"": ""2026-02-09""}"
invoice:INV00178,Invoice,INV00178,"{""description"": ""Invoice description 178"", ""invoice_amount"": 166790, ""invoice_date"": ""2026-04-06""}"
invoice:INV00179,Invoice,INV00179,"{""description"": ""Invoice description 179"", ""invoice_amount"": 151978, ""invoice_date"": ""2026-08-22""}"
invoice:INV00180,Invoice,INV00180,"{""description"": ""Invoice description 180"", ""invoice_amount"": 148907, ""invoice_date"": ""2026-07-25""}"
invoice:INV00181,Invoice,INV00181,"{""description"": ""Invoice description 181"", ""invoice_amount"": 65255, ""invoice_date"": ""2026-07-15""}"
invoice:INV00182,Invoice,INV00182,"{""description"": ""Invoice description 182"", ""invoice_amount"": 164189, ""invoice_date"": ""2026-08-12""}"
invoice:INV00183,Invoice,INV00183,"{""description"": ""Invoice description 183"", ""invoice_amount"": 145758, ""invoice_date"": ""2026-04-25""}"
invoice:INV00184,Invoice,INV00184,"{""description"": ""Invoice description 184"", ""invoice_amount"": 102839, ""invoice_date"": ""2026-01-20""}"
invoice:INV00185,Invoice,INV00185,"{""description"": ""Invoice description 185"", ""invoice_amount"": 37414, ""invoice_date"": ""2026-01-16""}"
invoice:INV00186,Invoice,INV00186,"{""description"": ""Invoice description 186"", ""invoice_amount"": 140510, ""invoice_date"": ""2026-02-21""}"
invoice:INV00187,Invoice,INV00187,"{""description"": ""Invoice description 187"", ""invoice_amount"": 148682, ""invoice_date"": ""2026-02-08""}"
invoice:INV00188,Invoice,INV00188,"{""description"": ""Invoice description 188"", ""invoice_amount"": 94014, ""invoice_date"": ""2026-08-07""}"
invoice:INV00189,Invoice,INV00189,"{""description"": ""Invoice description 189"", ""invoice_amount"": 123825, ""invoice_date"": ""2026-01-30""}"
invoice:INV00190,Invoice,INV00190,"{""description"": ""Invoice description 190"", ""invoice_amount"": 61844, ""invoice_date"": ""2026-07-03""}"
invoice:INV00191,Invoice,INV00191,"{""description"": ""Invoice description 191"", ""invoice_amount"": 136143, ""invoice_date"": ""2026-01-24""}"
invoice:INV00192,Invoice,INV00192,"{""description"": ""Invoice description 192"", ""invoice_amount"": 124780, ""invoice_date"": ""2026-07-27""}"
invoice:INV00193,Invoice,INV00193,"{""description"": ""Invoice description 193"", ""invoice_amount"": 126864, ""invoice_date"": ""2026-02-03""}"
invoice:INV00194,Invoice,INV00194,"{""description"": ""Invoice description 194"", ""invoice_amount"": 116901, ""invoice_date"": ""2026-04-27""}"
invoice:INV00195,Invoice,INV00195,"{""description"": ""Invoice description 195"", ""invoice_amount"": 23135, ""invoice_date"": ""2026-05-24""}"
invoice:INV00196,Invoice,INV00196,"{""description"": ""Invoice description 196"", ""invoice_amount"": 88784, ""invoice_date"": ""2026-07-05""}"
invoice:INV00197,Invoice,INV00197,"{""description"": ""Invoice description 197"", ""invoice_amount"": 111795, ""invoice_date"": ""2026-03-07""}"
invoice:INV00198,Invoice,INV00198,"{""description"": ""Invoice description 198"", ""invoice_amount"": 65121, ""invoice_date"": ""2026-05-29""}"
invoice:INV00199,Invoice,INV00199,"{""description"": ""Invoice description 199"", ""invoice_amount"": 19872, ""invoice_date"": ""2026-04-19""}"
invoice:INV00200,Invoice,INV00200,"{""description"": ""Invoice description 200"", ""invoice_amount"": 24714, ""invoice_date"": ""2026-05-19""}"
invoice:INV00201,Invoice,INV00201,"{""description"": ""Invoice description 201"", ""invoice_amount"": 26092, ""invoice_date"": ""2026-08-28""}"
invoice:INV00202,Invoice,INV00202,"{""description"": ""Invoice description 202"", ""invoice_amount"": 16319, ""invoice_date"": ""2026-03-15""}"
invoice:INV00203,Invoice,INV00203,"{""description"": ""Invoice description 203"", ""invoice_amount"": 55181, ""invoice_date"": ""2026-07-16""}"
invoice:INV00204,Invoice,INV00204,"{""description"": ""Invoice description 204"", ""invoice_amount"": 176171, ""invoice_date"": ""2026-09-08""}"
invoice:INV00205,Invoice,INV00205,"{""description"": ""Invoice description 205"", ""invoice_amount"": 177313, ""invoice_date"": ""2026-09-04""}"
invoice:INV00206,Invoice,INV00206,"{""description"": ""Invoice description 206"", ""invoice_amount"": 106162, ""invoice_date"": ""2026-08-17""}"
invoice:INV00207,Invoice,INV00207,"{""description"": ""Invoice description 207"", ""invoice_amount"": 125581, ""invoice_date"": ""2026-08-11""}"
invoice:INV00208,Invoice,INV00208,"{""description"": ""Invoice description 208"", ""invoice_amount"": 106473, ""invoice_date"": ""2026-01-21""}"
invoice:INV00209,Invoice,INV00209,"{""description"": ""Invoice description 209"", ""invoice_amount"": 149374, ""invoice_date"": ""2026-02-04""}"
invoice:INV00210,Invoice,INV00210,"{""description"": ""Invoice description 210"", ""invoice_amount"": 99165, ""invoice_date"": ""2026-01-31""}"
invoice:INV00211,Invoice,INV00211,"{""description"": ""Invoice description 211"", ""invoice_amount"": 148839, ""invoice_date"": ""2026-04-11""}"
invoice:INV00212,Invoice,INV00212,"{""description"": ""Invoice description 212"", ""invoice_amount"": 41383, ""invoice_date"": ""2026-07-06""}"
invoice:INV00213,Invoice,INV00213,"{""description"": ""Invoice description 213"", ""invoice_amount"": 8910, ""invoice_date"": ""2026-07-13""}"
invoice:INV00214,Invoice,INV00214,"{""description"": ""Invoice description 214"", ""invoice_amount"": 86214, ""invoice_date"": ""2026-04-29""}"
invoice:INV00215,Invoice,INV00215,"{""description"": ""Invoice description 215"", ""invoice_amount"": 150723, ""invoice_date"": ""2026-04-19""}"
invoice:INV00216,Invoice,INV00216,"{""description"": ""Invoice description 216"", ""invoice_amount"": 107425, ""invoice_date"": ""2026-07-30""}"
invoice:INV00217,Invoice,INV00217,"{""description"": ""Invoice description 217"", ""invoice_amount"": 72883, ""invoice_date"": ""2026-04-28""}"
invoice:INV00218,Invoice,INV00218,"{""description"": ""Invoice description 218"", ""invoice_amount"": 48664, ""invoice_date"": ""2026-03-12""}"
invoice:INV00219,Invoice,INV00219,"{""description"": ""Invoice description 219"", ""invoice_amount"": 37581, ""invoice_date"": ""2026-01-09""}"
invoice:INV00220,Invoice,INV00220,"{""description"": ""Invoice description 220"", ""invoice_amount"": 117901, ""invoice_date"": ""2026-06-07""}"
location:ahmedabad,Location,Ahmedabad,"{""city"": ""Ahmedabad"", ""level"": ""territory_hub""}"
location:delhi,Location,Delhi,"{""city"": ""Delhi"", ""level"": ""territory_hub""}"
location:mumbai,Location,Mumbai,"{""city"": ""Mumbai"", ""level"": ""territory_hub""}"
location:pune,Location,Pune,"{""city"": ""Pune"", ""level"": ""territory_hub""}"
location:surat,Location,Surat,"{""city"": ""Surat"", ""level"": ""territory_hub""}"
location:loc001,Location,LOC001,"{""city"": ""Surat"", ""latitude"": 22.408, ""longitude"": 77.4138}"
location:loc002,Location,LOC002,"{""city"": ""Ahmedabad"", ""latitude"": 20.0337, ""longitude"": 76.2955}"
location:loc003,Location,LOC003,"{""city"": ""Delhi"", ""latitude"": 23.7655, ""longitude"": 74.0159}"
location:loc004,Location,LOC004,"{""city"": ""Ahmedabad"", ""latitude"": 20.4469, ""longitude"": 77.0601}"
location:loc005,Location,LOC005,"{""city"": ""Pune"", ""latitude"": 28.4247, ""longitude"": 73.9326}"
location:loc006,Location,LOC006,"{""city"": ""Surat"", ""latitude"": 21.7425, ""longitude"": 73.6033}"
location:loc007,Location,LOC007,"{""city"": ""Ahmedabad"", ""latitude"": 24.4224, ""longitude"": 74.6999}"
location:loc008,Location,LOC008,"{""city"": ""Pune"", ""latitude"": 18.492, ""longitude"": 73.0016}"
location:loc009,Location,LOC009,"{""city"": ""Surat"", ""latitude"": 25.4906, ""longitude"": 73.544}"
location:loc010,Location,LOC010,"{""city"": ""Mumbai"", ""latitude"": 20.9618, ""longitude"": 75.1996}"
location:loc011,Location,LOC011,"{""city"": ""Delhi"", ""latitude"": 21.8857, ""longitude"": 77.4543}"
location:loc012,Location,LOC012,"{""city"": ""Mumbai"", ""latitude"": 19.0157, ""longitude"": 75.894}"
location:loc013,Location,LOC013,"{""city"": ""Delhi"", ""latitude"": 26.5521, ""longitude"": 73.404}"
location:loc014,Location,LOC014,"{""city"": ""Pune"", ""latitude"": 21.6624, ""longitude"": 75.4801}"
location:loc015,Location,LOC015,"{""city"": ""Ahmedabad"", ""latitude"": 26.6969, ""longitude"": 74.9059}"
location:loc016,Location,LOC016,"{""city"": ""Pune"", ""latitude"": 18.6199, ""longitude"": 74.6133}"
location:loc017,Location,LOC017,"{""city"": ""Pune"", ""latitude"": 20.9822, ""longitude"": 72.9895}"
location:loc018,Location,LOC018,"{""city"": ""Surat"", ""latitude"": 24.158, ""longitude"": 75.4051}"
location:loc019,Location,LOC019,"{""city"": ""Surat"", ""latitude"": 20.3547, ""longitude"": 73.6958}"
location:loc020,Location,LOC020,"{""city"": ""Ahmedabad"", ""latitude"": 21.7339, ""longitude"": 75.0483}"
location:loc021,Location,LOC021,"{""city"": ""Delhi"", ""latitude"": 27.8191, ""longitude"": 75.4617}"
location:loc022,Location,LOC022,"{""city"": ""Mumbai"", ""latitude"": 23.8707, ""longitude"": 74.957}"
location:loc023,Location,LOC023,"{""city"": ""Ahmedabad"", ""latitude"": 23.9785, ""longitude"": 74.9796}"
location:loc024,Location,LOC024,"{""city"": ""Delhi"", ""latitude"": 22.3041, ""longitude"": 73.6906}"
location:loc025,Location,LOC025,"{""city"": ""Mumbai"", ""latitude"": 24.7833, ""longitude"": 74.5476}"
location:loc026,Location,LOC026,"{""city"": ""Delhi"", ""latitude"": 20.8595, ""longitude"": 76.2608}"
location:loc027,Location,LOC027,"{""city"": ""Delhi"", ""latitude"": 26.8362, ""longitude"": 73.7114}"
location:loc028,Location,LOC028,"{""city"": ""Surat"", ""latitude"": 26.2871, ""longitude"": 73.5398}"
location:loc029,Location,LOC029,"{""city"": ""Ahmedabad"", ""latitude"": 21.7228, ""longitude"": 75.8763}"
location:loc030,Location,LOC030,"{""city"": ""Mumbai"", ""latitude"": 19.3914, ""longitude"": 75.9627}"
location:loc031,Location,LOC031,"{""city"": ""Mumbai"", ""latitude"": 27.0025, ""longitude"": 73.4229}"
location:loc032,Location,LOC032,"{""city"": ""Mumbai"", ""latitude"": 20.4814, ""longitude"": 75.1298}"
location:loc033,Location,LOC033,"{""city"": ""Mumbai"", ""latitude"": 18.7277, ""longitude"": 75.8804}"
location:loc034,Location,LOC034,"{""city"": ""Surat"", ""latitude"": 25.1766, ""longitude"": 75.3239}"
location:loc035,Location,LOC035,"{""city"": ""Delhi"", ""latitude"": 21.0362, ""longitude"": 74.5585}"
location:loc036,Location,LOC036,"{""city"": ""Delhi"", ""latitude"": 25.7938, ""longitude"": 72.8628}"
location:loc037,Location,LOC037,"{""city"": ""Pune"", ""latitude"": 25.1542, ""longitude"": 77.2563}"
location:loc038,Location,LOC038,"{""city"": ""Mumbai"", ""latitude"": 23.221, ""longitude"": 75.8668}"
location:loc039,Location,LOC039,"{""city"": ""Ahmedabad"", ""latitude"": 24.1476, ""longitude"": 77.3036}"
location:loc040,Location,LOC040,"{""city"": ""Surat"", ""latitude"": 26.8669, ""longitude"": 76.6124}"
location:loc041,Location,LOC041,"{""city"": ""Mumbai"", ""latitude"": 26.8835, ""longitude"": 74.0759}"
location:loc042,Location,LOC042,"{""city"": ""Mumbai"", ""latitude"": 25.9633, ""longitude"": 76.8054}"
location:loc043,Location,LOC043,"{""city"": ""Mumbai"", ""latitude"": 28.1294, ""longitude"": 77.4108}"
location:loc044,Location,LOC044,"{""city"": ""Mumbai"", ""latitude"": 19.4426, ""longitude"": 73.9089}"
location:loc045,Location,LOC045,"{""city"": ""Surat"", ""latitude"": 20.3514, ""longitude"": 75.3257}"
location:loc046,Location,LOC046,"{""city"": ""Pune"", ""latitude"": 24.2713, ""longitude"": 77.348}"
location:loc047,Location,LOC047,"{""city"": ""Delhi"", ""latitude"": 26.1167, ""longitude"": 74.7929}"
location:loc048,Location,LOC048,"{""city"": ""Mumbai"", ""latitude"": 26.2927, ""longitude"": 75.5675}"
location:loc049,Location,LOC049,"{""city"": ""Surat"", ""latitude"": 25.6363, ""longitude"": 74.85}"
location:loc050,Location,LOC050,"{""city"": ""Mumbai"", ""latitude"": 20.1181, ""longitude"": 73.6659}"
location:loc051,Location,LOC051,"{""city"": ""Surat"", ""latitude"": 23.5983, ""longitude"": 75.9562}"
location:loc052,Location,LOC052,"{""city"": ""Delhi"", ""latitude"": 28.6839, ""longitude"": 74.9265}"
location:loc053,Location,LOC053,"{""city"": ""Ahmedabad"", ""latitude"": 27.6956, ""longitude"": 75.4404}"
location:loc054,Location,LOC054,"{""city"": ""Ahmedabad"", ""latitude"": 27.102, ""longitude"": 74.7792}"
location:loc055,Location,LOC055,"{""city"": ""Surat"", ""latitude"": 26.9094, ""longitude"": 74.3526}"
location:loc056,Location,LOC056,"{""city"": ""Pune"", ""latitude"": 24.2004, ""longitude"": 73.8269}"
location:loc057,Location,LOC057,"{""city"": ""Delhi"", ""latitude"": 27.9393, ""longitude"": 74.0196}"
location:loc058,Location,LOC058,"{""city"": ""Surat"", ""latitude"": 23.0092, ""longitude"": 74.706}"
location:loc059,Location,LOC059,"{""city"": ""Mumbai"", ""latitude"": 28.5245, ""longitude"": 75.6597}"
location:loc060,Location,LOC060,"{""city"": ""Delhi"", ""latitude"": 19.7914, ""longitude"": 77.0736}"
