claim_id_1,claim_id_2,similarity_score,duplicate_type,matching_fields,days_diff,amount_similarity,invoice_similarity,vehicle_similarity,claimant_similarity,fraud_1,fraud_2
CLM00005,CLM00209,0.3573,NO_MATCH,"close_date_7d, claim_type",3,0.6459,0.0,0.1,0.2359,0,0
CLM00134,CLM00171,0.3573,NO_MATCH,"close_date_7d, city",6,0.6393,0.0,0.0,0.2513,0,0
CLM00166,CLM00315,0.3573,NO_MATCH,"close_date_30d, exact_amount, city",8,0.9896,0.0,0.0,0.2513,0,0
CLM00012,CLM00160,0.3572,NO_MATCH,"provider_id, close_date_30d, city, claim_type",27,0.5903,0.3,0.0,0.2359,0,1
CLM00128,CLM00173,0.3572,NO_MATCH,"close_date_7d, claim_type",7,0.8943,0.0,0.0,0.2359,0,0
CLM00018,CLM00019,0.3572,NO_MATCH,"close_date_30d, city, claim_type",25,0.5355,0.0,0.0,0.2359,1,1
CLM00098,CLM00233,0.3571,NO_MATCH,"exact_date, claim_type",0,0.7232,0.0,0.0,0.2359,0,0
CLM00124,CLM00251,0.3571,NO_MATCH,"close_date_30d, claim_type",18,0.8686,0.0,0.0,0.2359,0,0
CLM00210,CLM00300,0.357,SIMILAR,"claimant_id, city",161,0.7894,0.0,0.0,1.0,0,0
CLM00119,CLM00121,0.357,NO_MATCH,"close_date_7d, exact_amount",6,0.9769,0.0,0.1,0.2513,0,0
CLM00031,CLM00258,0.357,NO_MATCH,"close_date_30d, city, claim_type",9,0.2975,0.0,0.1,0.2359,0,0
CLM00144,CLM00153,0.357,SIMILAR,"policy_id, city, claim_type",100,0.1865,0.0,0.0,0.2513,0,0
CLM00029,CLM00189,0.357,NO_MATCH,"close_date_30d, city, claim_type",8,0.4126,0.0,0.0,0.2359,0,0
CLM00079,CLM00123,0.3569,NO_MATCH,"close_date_7d, city",1,0.8467,0.0,0.0,0.2359,0,0
CLM00115,CLM00231,0.3568,NO_MATCH,"provider_id, close_date_7d",7,0.7404,0.3,0.1,0.2359,1,0
CLM00025,CLM00247,0.3568,NO_MATCH,"close_date_7d, city",2,0.7104,0.0,0.1,0.2359,0,0
CLM00053,CLM00288,0.3568,NO_MATCH,"exact_date, city",0,0.8205,0.0,0.0,0.2359,0,1
CLM00080,CLM00294,0.3568,NO_MATCH,"close_date_7d, city",1,0.8456,0.0,0.0,0.2359,1,0
CLM00051,CLM00290,0.3568,NO_MATCH,"close_date_30d, city",12,0.6706,0.0,0.1,0.2359,0,1
CLM00146,CLM00212,0.3567,NO_MATCH,"close_date_7d, city",1,0.8086,0.0,0.0,0.2513,1,1
CLM00150,CLM00213,0.3567,NO_MATCH,"close_date_30d, close_amount_10pct, claim_type",9,0.9394,0.0,0.0,0.2359,0,0
CLM00038,CLM00277,0.3565,NO_MATCH,"close_date_30d, exact_amount, claim_type",23,0.9927,0.0,0.0,0.2359,0,0
CLM00109,CLM00256,0.3565,NO_MATCH,"close_date_7d, claim_type",7,0.8662,0.0,0.0,0.2513,0,0
CLM00251,CLM00310,0.3564,NO_MATCH,"close_date_30d, claim_type",8,0.6116,0.0,0.0,0.2359,0,0
CLM00019,CLM00052,0.3564,NO_MATCH,"provider_id, close_date_30d, claim_type",16,0.8119,0.3,0.0,0.2359,1,0
CLM00032,CLM00207,0.3564,SIMILAR,"claimant_id, city",80,0.7789,0.0,0.0,1.0,0,1
CLM00178,CLM00192,0.3563,NO_MATCH,"close_date_7d, close_amount_10pct, city",4,0.9104,0.0,0.0,0.2359,0,0
CLM00150,CLM00268,0.3563,NO_MATCH,"close_date_7d, claim_type",2,0.4694,0.0,0.0,0.2359,0,0
CLM00118,CLM00131,0.3563,NO_MATCH,"close_date_30d, exact_amount, claim_type",21,0.9564,0.0,0.0,0.2205,0,0
CLM00055,CLM00098,0.3563,NO_MATCH,"close_date_30d, claim_type",15,0.6366,0.0,0.1,0.2359,0,0
CLM00065,CLM00099,0.3562,NO_MATCH,"close_date_30d, close_amount_10pct, claim_type",15,0.9348,0.0,0.1,0.2359,0,0
CLM00075,CLM00304,0.3561,SIMILAR,policy_id,35,0.6885,0.0,0.0,0.2359,0,1
CLM00063,CLM00112,0.356,NO_MATCH,"exact_date, city",0,0.8125,0.0,0.0,0.2359,0,0
CLM00004,CLM00212,0.356,NO_MATCH,"close_date_7d, claim_type",7,0.8833,0.0,0.0,0.2359,0,1
CLM00022,CLM00111,0.356,NO_MATCH,"provider_id, close_date_30d, city, claim_type",23,0.1871,0.3,0.0,0.2359,0,1
CLM00047,CLM00088,0.356,NO_MATCH,"close_date_30d, claim_type",13,0.7021,0.0,0.0,0.2513,0,0
CLM00126,CLM00147,0.3559,NO_MATCH,"close_date_7d, city",2,0.7067,0.0,0.1,0.2359,0,0
CLM00159,CLM00177,0.3558,NO_MATCH,"close_date_7d, close_amount_10pct, city",5,0.9303,0.0,0.0,0.2359,0,0
CLM00236,CLM00315,0.3558,NO_MATCH,"close_date_30d, city",13,0.83,0.0,0.0,0.2359,0,0
CLM00035,CLM00298,0.3558,NO_MATCH,"close_date_30d, city",13,0.8353,0.0,0.0,0.2359,0,0
CLM00055,CLM00311,0.3557,NO_MATCH,"close_date_7d, claim_type",6,0.5596,0.0,0.0,0.2359,0,0
CLM00109,CLM00172,0.3557,NO_MATCH,"close_date_30d, exact_amount, city",18,0.9546,0.0,0.0,0.2359,0,0
CLM00155,CLM00196,0.3557,NO_MATCH,"close_date_7d, claim_type",3,0.7792,0.0,0.0,0.2359,1,0
CLM00009,CLM00260,0.3556,NO_MATCH,"close_date_7d, city",3,0.5797,0.0,0.0,0.2359,0,0
CLM00128,CLM00237,0.3556,NO_MATCH,"close_date_7d, claim_type",4,0.8033,0.0,0.0,0.2359,0,0
CLM00048,CLM00157,0.3556,NO_MATCH,"close_date_7d, claim_type",1,0.734,0.0,0.0,0.2359,1,0
CLM00154,CLM00282,0.3556,NO_MATCH,"provider_id, close_date_30d, city",8,0.7125,0.3,0.0,0.2359,0,1
CLM00225,CLM00254,0.3555,NO_MATCH,"close_date_7d, claim_type",2,0.7119,0.0,0.0,0.2513,0,0
CLM00125,CLM00298,0.3555,NO_MATCH,"close_date_30d, claim_type",8,0.4519,0.0,0.1,0.2359,0,0
CLM00018,CLM00060,0.3555,NO_MATCH,"close_date_7d, city",3,0.5783,0.0,0.0,0.2359,1,1
CLM00004,CLM00150,0.3555,SIMILAR,"vehicle_id, exact_amount",84,0.9729,0.0,1.0,0.2513,0,0
CLM00180,CLM00283,0.3555,SIMILAR,"vehicle_id, exact_amount",46,0.9521,0.0,1.0,0.2359,1,0
CLM00172,CLM00204,0.3555,NO_MATCH,"close_date_7d, city",7,0.6466,0.0,0.0,0.2513,0,0
CLM00134,CLM00175,0.3554,NO_MATCH,"close_date_30d, exact_amount, city",24,0.9509,0.0,0.1,0.2359,0,0
CLM00139,CLM00273,0.3554,NO_MATCH,"close_date_30d, claim_type",22,0.7707,0.0,0.1,0.2513,0,0
CLM00035,CLM00187,0.3554,NO_MATCH,"close_date_7d, claim_type",7,0.8821,0.0,0.0,0.2359,0,1
CLM00165,CLM00270,0.3553,NO_MATCH,"close_date_7d, exact_amount",4,0.9594,0.0,0.1,0.2359,0,0
CLM00027,CLM00149,0.3553,NO_MATCH,"close_date_7d, close_amount_10pct, city",7,0.9495,0.0,0.0,0.2513,0,0
CLM00233,CLM00285,0.3552,NO_MATCH,"close_date_30d, close_amount_10pct, claim_type",23,0.9437,0.0,0.0,0.2513,0,0
CLM00233,CLM00259,0.3552,NO_MATCH,"close_date_30d, close_amount_10pct, city",18,0.9488,0.0,0.0,0.2359,0,0
CLM00226,CLM00233,0.3552,NO_MATCH,"close_date_30d, city",9,0.694,0.0,0.0,0.2513,0,0
CLM00093,CLM00141,0.3552,SIMILAR,"claimant_id, city",217,0.4762,0.0,0.0,1.0,0,0
CLM00211,CLM00245,0.3552,NO_MATCH,"close_date_7d, claim_type",6,0.699,0.0,0.1,0.2359,0,1
CLM00099,CLM00285,0.3552,NO_MATCH,close_date_7d,1,0.88,0.0,0.1,0.2359,0,0
CLM00156,CLM00171,0.355,NO_MATCH,"close_date_7d, city",5,0.7418,0.0,0.1,0.2513,1,0
CLM00072,CLM00077,0.355,NO_MATCH,"exact_date, exact_amount",0,0.9572,0.0,0.0,0.2513,0,1
CLM00272,CLM00295,0.355,NO_MATCH,"close_date_30d, exact_amount, claim_type",18,0.9971,0.0,0.1,0.2359,0,1
CLM00150,CLM00199,0.355,NO_MATCH,"close_date_30d, close_amount_10pct, city",18,0.9477,0.0,0.0,0.2359,0,0
CLM00068,CLM00084,0.355,NO_MATCH,"close_date_30d, exact_amount, claim_type",17,0.9633,0.0,0.1,0.2359,0,0
CLM00176,CLM00310,0.355,NO_MATCH,"close_date_7d, claim_type",5,0.641,0.0,0.1,0.2513,0,0
CLM00115,CLM00154,0.355,NO_MATCH,"provider_id, close_date_7d",2,0.8878,0.3,0.1,0.2359,1,0
CLM00017,CLM00078,0.355,NO_MATCH,"close_date_30d, city, claim_type",13,0.033,0.0,0.1,0.2513,0,0
CLM00060,CLM00151,0.355,NO_MATCH,"close_date_30d, claim_type",8,0.7217,0.0,0.1,0.2513,1,0
CLM00185,CLM00216,0.3549,NO_MATCH,"close_date_7d, exact_amount",5,0.9709,0.0,0.1,0.2359,1,0
CLM00053,CLM00232,0.3549,SIMILAR,"claimant_id, city",34,0.1139,0.0,0.0,1.0,0,0
CLM00074,CLM00152,0.3549,SIMILAR,"policy_id, provider_id",42,0.4326,0.3,0.1,0.2205,0,0
CLM00086,CLM00307,0.3549,NO_MATCH,"close_date_30d, close_amount_10pct, claim_type",8,0.9018,0.0,0.0,0.2359,0,0
CLM00063,CLM00262,0.3549,NO_MATCH,"close_date_30d, close_amount_10pct, city",18,0.9421,0.0,0.0,0.2359,0,0
CLM00122,CLM00233,0.3548,NO_MATCH,"close_date_30d, claim_type",15,0.7702,0.0,0.0,0.2359,0,0
CLM00054,CLM00289,0.3547,NO_MATCH,"close_date_7d, exact_amount",6,0.9993,0.0,0.1,0.2359,1,0
CLM00014,CLM00099,0.3547,NO_MATCH,"exact_date, city",0,0.4643,0.0,0.0,0.2513,0,0
CLM00144,CLM00232,0.3547,NO_MATCH,"close_date_30d, city, claim_type",24,0.6536,0.0,0.1,0.2359,0,0
CLM00022,CLM00124,0.3546,NO_MATCH,"close_date_7d, city, claim_type",1,0.1828,0.0,0.0,0.2513,0,0
CLM00142,CLM00243,0.3546,SIMILAR,"claimant_id, city",94,0.7654,0.0,0.0,1.0,1,0
CLM00015,CLM00016,0.3545,NO_MATCH,"close_date_30d, city",14,0.6832,0.0,0.1,0.2359,0,0
CLM00030,CLM00036,0.3545,SIMILAR,"claimant_id, city",42,0.3053,0.0,0.0,1.0,0,0
CLM00143,CLM00158,0.3545,NO_MATCH,"close_date_30d, city",8,0.8427,0.0,0.1,0.2359,0,0
CLM00154,CLM00278,0.3545,NO_MATCH,"close_date_30d, city",8,0.8206,0.0,0.1,0.2513,0,0
CLM00228,CLM00316,0.3544,NO_MATCH,"close_date_30d, city, claim_type",19,0.6759,0.0,0.0,0.2359,0,1
CLM00130,CLM00140,0.3544,NO_MATCH,"exact_date, city",0,0.4818,0.0,0.0,0.2359,0,0
CLM00122,CLM00153,0.3543,NO_MATCH,"close_date_30d, city, claim_type",23,0.4648,0.0,0.0,0.2359,0,0
CLM00055,CLM00307,0.3543,NO_MATCH,"provider_id, close_date_30d, city, claim_type",27,0.5707,0.3,0.0,0.2359,0,0
CLM00207,CLM00288,0.3543,NO_MATCH,"close_date_30d, city, claim_type",20,0.69,0.0,0.0,0.2359,1,1
CLM00089,CLM00232,0.3542,NO_MATCH,"close_date_7d, close_amount_10pct, city",3,0.9003,0.0,0.0,0.2205,0,0
CLM00132,CLM00171,0.3541,NO_MATCH,"close_date_30d, exact_amount, claim_type",12,0.9576,0.0,0.0,0.2513,0,0
CLM00044,CLM00160,0.3541,NO_MATCH,"city, claim_type",33,0.8686,0.0,0.1,0.2359,0,1
CLM00029,CLM00273,0.3541,NO_MATCH,"close_date_30d, city",15,0.859,0.0,0.0,0.2359,0,0
CLM00237,CLM00251,0.354,NO_MATCH,"close_date_7d, city",3,0.7124,0.0,0.1,0.2359,0,0
CLM00032,CLM00109,0.354,NO_MATCH,"close_date_30d, city, claim_type",23,0.7368,0.0,0.0,0.2513,0,0
CLM00194,CLM00278,0.354,NO_MATCH,"close_date_30d, claim_type",19,0.8413,0.0,0.0,0.2513,0,0
CLM00172,CLM00194,0.354,NO_MATCH,"exact_date, claim_type",0,0.6877,0.0,0.0,0.2359,0,0
CLM00105,CLM00133,0.354,SIMILAR,"policy_id, claim_type",236,0.6566,0.0,0.0,0.2513,1,0
CLM00200,CLM00253,0.3539,NO_MATCH,"close_date_7d, close_amount_10pct, city",5,0.9116,0.0,0.0,0.2359,0,0
CLM00173,CLM00310,0.3539,NO_MATCH,"close_date_30d, city",14,0.8367,0.0,0.0,0.2359,0,0
CLM00038,CLM00182,0.3539,NO_MATCH,"close_date_30d, claim_type",11,0.6573,0.0,0.0,0.2359,0,0
CLM00082,CLM00268,0.3539,NO_MATCH,"close_date_7d, claim_type",1,0.5574,0.0,0.1,0.2359,0,0
CLM00124,CLM00272,0.3539,NO_MATCH,"close_date_30d, claim_type",21,0.8806,0.0,0.0,0.2513,0,0
CLM00082,CLM00116,0.3538,NO_MATCH,"close_date_30d, city, claim_type",27,0.7155,0.0,0.1,0.2359,0,0
CLM00056,CLM00125,0.3538,NO_MATCH,close_date_7d,2,0.8805,0.0,0.1,0.2359,0,0
CLM00009,CLM00075,0.3537,NO_MATCH,"close_date_30d, city, claim_type",21,0.4058,0.0,0.0,0.2359,0,0
CLM00280,CLM00286,0.3537,NO_MATCH,"close_date_7d, city",3,0.5804,0.0,0.0,0.2205,0,0
CLM00115,CLM00290,0.3536,NO_MATCH,"close_date_30d, city, claim_type",25,0.8181,0.0,0.0,0.2359,1,1
CLM00023,CLM00026,0.3536,NO_MATCH,"close_date_30d, claim_type",22,0.8055,0.0,0.1,0.2205,1,0
CLM00182,CLM00277,0.3536,NO_MATCH,"close_date_30d, claim_type",12,0.6524,0.0,0.0,0.2513,0,0
CLM00127,CLM00165,0.3536,NO_MATCH,"close_date_30d, claim_type",19,0.8271,0.0,0.0,0.2513,1,0
CLM00011,CLM00213,0.3535,NO_MATCH,"close_date_30d, claim_type",8,0.5777,0.0,0.0,0.2359,0,0
CLM00022,CLM00160,0.3535,SIMILAR,"policy_id, city, claim_type",113,0.1873,0.0,0.0,0.2359,0,1
CLM00186,CLM00291,0.3534,NO_MATCH,"close_date_7d, claim_type",2,0.2809,0.0,0.1,0.2359,0,0
CLM00162,CLM00261,0.3534,SIMILAR,"policy_id, claim_type",51,0.4558,0.0,0.0,0.2359,0,0
CLM00160,CLM00178,0.3534,NO_MATCH,"close_date_7d, exact_amount",6,0.9813,0.0,0.1,0.2359,1,0
CLM00283,CLM00286,0.3533,NO_MATCH,"provider_id, close_date_7d, city",6,0.2895,0.3,0.0,0.2513,0,0
CLM00093,CLM00301,0.3533,NO_MATCH,"close_date_30d, city",8,0.6446,0.0,0.0,0.2513,0,0
CLM00234,CLM00275,0.3533,NO_MATCH,"close_date_7d, close_amount_10pct",3,0.9049,0.0,0.1,0.2359,0,0
CLM00109,CLM00282,0.3533,NO_MATCH,"close_date_30d, exact_amount, claim_type",17,0.9647,0.0,0.1,0.2359,0,1
CLM00110,CLM00279,0.3533,NO_MATCH,"provider_id, close_date_7d",3,0.6148,0.3,0.1,0.2359,0,0
CLM00050,CLM00193,0.3533,NO_MATCH,"close_date_7d, claim_type",3,0.7607,0.0,0.0,0.2359,1,1
CLM00185,CLM00273,0.3533,NO_MATCH,"close_date_7d, claim_type",1,0.7152,0.0,0.0,0.2359,1,0
CLM00199,CLM00290,0.3532,NO_MATCH,"close_amount_10pct, city, claim_type",43,0.9232,0.0,0.0,0.2513,0,1
CLM00025,CLM00102,0.3532,NO_MATCH,"close_date_7d, city",1,0.6502,0.0,0.1,0.2359,0,0
CLM00226,CLM00246,0.3531,NO_MATCH,"close_date_7d, exact_amount",1,0.9942,0.0,0.0,0.2359,0,0
CLM00146,CLM00208,0.3531,NO_MATCH,"close_date_30d, claim_type",20,0.7066,0.0,0.1,0.2513,1,0
CLM00134,CLM00182,0.3531,SIMILAR,"vehicle_id, exact_amount",178,0.9783,0.0,1.0,0.2359,0,0
CLM00050,CLM00147,0.3531,NO_MATCH,close_date_7d,2,0.8832,0.0,0.1,0.2359,1,0
CLM00063,CLM00313,0.3531,NO_MATCH,"close_date_30d, claim_type",8,0.7241,0.0,0.1,0.2359,0,0
CLM00014,CLM00285,0.3531,NO_MATCH,"close_date_7d, claim_type",1,0.4086,0.0,0.0,0.2359,0,0
CLM00094,CLM00217,0.3531,SIMILAR,"policy_id, city, claim_type",208,0.0332,0.0,0.1,0.2359,0,0
CLM00135,CLM00294,0.353,NO_MATCH,"provider_id, close_date_30d, city",8,0.6866,0.3,0.0,0.2359,0,0
CLM00120,CLM00164,0.353,NO_MATCH,"close_date_30d, close_amount_10pct, claim_type",10,0.9271,0.0,0.0,0.2359,0,0
CLM00127,CLM00245,0.353,SIMILAR,"invoice_id, claim_type",50,0.6583,1.0,0.0,0.2205,1,1
CLM00062,CLM00231,0.353,SIMILAR,"claimant_id, city",95,0.5944,0.0,0.1,1.0,0,0
CLM00044,CLM00202,0.3529,NO_MATCH,"close_date_30d, city, claim_type",21,0.5873,0.0,0.1,0.2205,0,0
CLM00009,CLM00148,0.3529,NO_MATCH,"close_date_30d, claim_type",23,0.8027,0.0,0.1,0.2359,0,0
CLM00146,CLM00163,0.3529,NO_MATCH,"close_date_30d, exact_amount, claim_type",13,0.9916,0.0,0.0,0.2359,1,0
CLM00081,CLM00267,0.3529,NO_MATCH,"close_date_7d, claim_type",6,0.6505,0.0,0.1,0.2513,0,0
CLM00164,CLM00169,0.3529,NO_MATCH,close_date_7d,4,0.8863,0.0,0.1,0.2513,0,0
CLM00270,CLM00273,0.3529,NO_MATCH,"close_date_7d, city",6,0.6169,0.0,0.0,0.2359,0,0
CLM00078,CLM00121,0.3528,NO_MATCH,"close_date_7d, close_amount_10pct, city",6,0.931,0.0,0.0,0.2359,0,0
CLM00125,CLM00270,0.3528,SIMILAR,"policy_id, city",109,0.625,0.0,0.1,0.2359,0,0
CLM00022,CLM00050,0.3528,SIMILAR,"vehicle_id, city",36,0.1758,0.0,1.0,0.2359,0,1
CLM00266,CLM00275,0.3528,NO_MATCH,"close_date_30d, city, claim_type",30,0.4749,0.0,0.1,0.2359,0,0
CLM00057,CLM00072,0.3528,NO_MATCH,"close_date_7d, exact_amount",2,0.9854,0.0,0.0,0.2513,0,0
CLM00131,CLM00299,0.3528,NO_MATCH,"close_date_7d, claim_type",6,0.8658,0.0,0.0,0.2205,0,0
CLM00205,CLM00259,0.3527,NO_MATCH,"close_date_30d, exact_amount, city",21,0.99,0.0,0.0,0.2359,0,0
CLM00114,CLM00287,0.3527,NO_MATCH,"close_date_30d, exact_amount, claim_type",12,0.984,0.0,0.0,0.2359,1,0
CLM00014,CLM00246,0.3527,NO_MATCH,"close_date_30d, claim_type",16,0.6203,0.0,0.1,0.2359,0,0
CLM00196,CLM00253,0.3527,NO_MATCH,"exact_date, city",0,0.7837,0.0,0.0,0.2359,0,0
CLM00086,CLM00114,0.3527,NO_MATCH,"close_date_7d, claim_type",6,0.7988,0.0,0.0,0.2513,0,1
CLM00180,CLM00318,0.3527,NO_MATCH,"exact_date, city",0,0.796,0.0,0.0,0.2205,1,1
CLM00141,CLM00192,0.3525,SIMILAR,"claimant_id, city",91,0.5937,0.0,0.1,1.0,0,0
CLM00218,CLM00290,0.3525,SIMILAR,vehicle_id,46,0.8915,0.0,1.0,0.2513,0,1
CLM00019,CLM00241,0.3525,SIMILAR,"policy_id, close_date_30d",27,0.4433,0.0,0.0,0.2359,1,0
CLM00014,CLM00122,0.3525,NO_MATCH,"close_date_30d, claim_type",9,0.5621,0.0,0.0,0.2513,0,0
CLM00077,CLM00183,0.3525,NO_MATCH,"close_date_7d, claim_type",4,0.778,0.0,0.0,0.2359,1,0
CLM00020,CLM00212,0.3524,NO_MATCH,"exact_date, city, claim_type",0,0.1669,0.0,0.0,0.2359,0,1
CLM00080,CLM00156,0.3524,NO_MATCH,"close_date_30d, city, claim_type",27,0.8514,0.0,0.0,0.2359,1,1
CLM00230,CLM00233,0.3524,NO_MATCH,"close_date_30d, claim_type",10,0.8805,0.0,0.0,0.2513,1,0
CLM00130,CLM00162,0.3524,NO_MATCH,"provider_id, close_date_30d, city",12,0.4709,0.3,0.0,0.2359,0,0
CLM00058,CLM00152,0.3523,NO_MATCH,"exact_date, exact_amount",0,0.9654,0.0,0.0,0.2359,1,0
CLM00272,CLM00277,0.3523,SIMILAR,vehicle_id,52,0.7296,0.0,1.0,0.2513,0,0
CLM00120,CLM00246,0.3523,NO_MATCH,"close_date_7d, close_amount_10pct, city",6,0.9198,0.0,0.0,0.2359,0,0
CLM00123,CLM00270,0.3523,NO_MATCH,"close_date_30d, city",8,0.7898,0.0,0.1,0.2513,0,0
CLM00205,CLM00215,0.3523,NO_MATCH,"close_date_7d, exact_amount",2,0.9796,0.0,0.0,0.2513,0,1
CLM00026,CLM00077,0.3522,NO_MATCH,"close_date_7d, city",3,0.7263,0.0,0.1,0.2205,0,1
CLM00003,CLM00064,0.3522,NO_MATCH,"close_date_7d, city",3,0.8406,0.0,0.0,0.2359,0,0
CLM00058,CLM00155,0.3522,NO_MATCH,"close_date_7d, claim_type",4,0.4649,0.0,0.0,0.2359,1,1
CLM00032,CLM00299,0.3522,NO_MATCH,"close_date_30d, claim_type",26,0.8339,0.0,0.1,0.2513,0,0
CLM00006,CLM00137,0.3522,SIMILAR,"vehicle_id, city",181,0.7396,0.0,1.0,0.2513,0,0
CLM00034,CLM00186,0.3522,NO_MATCH,"close_date_30d, close_amount_10pct, claim_type",8,0.9051,0.0,0.0,0.2205,1,0
CLM00201,CLM00207,0.3522,SIMILAR,"claimant_id, city",32,0.0317,0.0,0.0,1.0,0,1
CLM00061,CLM00109,0.3521,NO_MATCH,"close_date_7d, exact_amount",2,0.9834,0.0,0.0,0.2513,0,0
CLM00007,CLM00178,0.3521,NO_MATCH,"close_date_7d, claim_type",7,0.8338,0.0,0.0,0.2359,0,0
CLM00049,CLM00107,0.352,SIMILAR,"claimant_id, city",83,0.4444,0.0,0.0,1.0,0,0
CLM00006,CLM00166,0.352,NO_MATCH,"close_date_30d, close_amount_10pct, city",26,0.9272,0.0,0.1,0.2513,0,0
CLM00188,CLM00286,0.352,SIMILAR,"claimant_id, city",219,0.7388,0.0,0.0,1.0,0,0
CLM00096,CLM00194,0.352,NO_MATCH,"close_date_30d, city, claim_type",28,0.8317,0.0,0.0,0.2513,1,0
CLM00027,CLM00083,0.352,SIMILAR,"vehicle_id, claim_type",189,0.6373,0.0,1.0,0.2513,0,0
CLM00082,CLM00273,0.352,NO_MATCH,"close_date_30d, city, claim_type",30,0.7631,0.0,0.1,0.2359,0,0
CLM00220,CLM00286,0.352,SIMILAR,"vehicle_id, city",135,0.4369,0.0,1.0,0.2513,0,0
CLM00009,CLM00136,0.352,NO_MATCH,"close_date_7d, close_amount_10pct, city",6,0.9185,0.0,0.0,0.2359,0,0
CLM00086,CLM00299,0.3519,NO_MATCH,"close_date_30d, close_amount_10pct, city",10,0.9028,0.0,0.1,0.2205,0,0
CLM00058,CLM00307,0.3519,NO_MATCH,"close_date_30d, claim_type",9,0.7154,0.0,0.1,0.2513,1,0
CLM00164,CLM00286,0.3519,SIMILAR,"policy_id, provider_id, exact_amount",174,0.9666,0.3,0.0,0.2359,0,0
CLM00036,CLM00314,0.3519,NO_MATCH,"close_date_30d, close_amount_10pct, city",18,0.9119,0.0,0.0,0.2359,0,0
CLM00290,CLM00316,0.3518,NO_MATCH,"close_date_30d, city, claim_type",25,0.6495,0.0,0.1,0.2359,1,1
CLM00036,CLM00185,0.3518,SIMILAR,"vehicle_id, close_date_30d",16,0.1702,0.0,1.0,0.2359,0,1
CLM00233,CLM00290,0.3518,NO_MATCH,"close_date_30d, city",23,0.8902,0.0,0.1,0.2359,0,1
CLM00043,CLM00317,0.3518,NO_MATCH,"close_date_7d, claim_type",7,0.5359,0.0,0.0,0.2359,0,0
CLM00070,CLM00160,0.3518,NO_MATCH,"close_date_30d, claim_type",21,0.8857,0.0,0.0,0.2359,1,1
CLM00211,CLM00311,0.3517,SIMILAR,"invoice_id, city, claim_type",125,0.6236,1.0,0.0,0.2513,0,0
CLM00082,CLM00203,0.3517,NO_MATCH,close_date_7d,3,0.8539,0.0,0.1,0.2513,0,0
CLM00040,CLM00078,0.3517,NO_MATCH,"provider_id, close_date_7d, exact_amount",1,0.9594,0.3,0.0,0.2513,0,0
CLM00005,CLM00067,0.3517,NO_MATCH,"close_date_30d, close_amount_10pct, claim_type",30,0.9293,0.0,0.1,0.2513,0,0
CLM00120,CLM00213,0.3517,SIMILAR,"vehicle_id, exact_amount",89,0.9642,0.0,1.0,0.2359,0,0
CLM00032,CLM00172,0.3516,NO_MATCH,"close_date_7d, city",5,0.7034,0.0,0.1,0.2513,0,0
CLM00009,CLM00139,0.3516,NO_MATCH,"close_date_30d, city",9,0.4982,0.0,0.1,0.2513,0,0
CLM00043,CLM00299,0.3515,NO_MATCH,"close_date_7d, close_amount_10pct",4,0.9481,0.0,0.1,0.2205,0,0
CLM00162,CLM00297,0.3515,NO_MATCH,"close_date_30d, city, claim_type",24,0.762,0.0,0.0,0.2359,0,0
CLM00037,CLM00056,0.3515,SIMILAR,"invoice_id, close_date_7d",3,0.1887,1.0,0.1,0.2359,0,0
CLM00024,CLM00128,0.3515,NO_MATCH,"close_date_7d, close_amount_10pct",5,0.9331,0.0,0.1,0.2359,0,0
CLM00031,CLM00123,0.3514,NO_MATCH,"close_date_30d, claim_type",21,0.882,0.0,0.0,0.2359,0,0
CLM00008,CLM00265,0.3514,NO_MATCH,"exact_amount, city, claim_type",39,0.9871,0.0,0.1,0.2359,0,0
CLM00078,CLM00247,0.3514,NO_MATCH,"provider_id, close_date_30d, exact_amount",20,0.976,0.3,0.1,0.2513,0,0
CLM00005,CLM00225,0.3513,SIMILAR,"claimant_id, city",57,0.6482,0.0,0.0,1.0,0,0
CLM00065,CLM00205,0.3513,NO_MATCH,"provider_id, exact_date, exact_amount",0,0.956,0.3,0.0,0.2359,0,0
CLM00039,CLM00158,0.3512,NO_MATCH,"provider_id, city, claim_type",96,0.8838,0.3,0.1,0.2513,0,0
CLM00019,CLM00213,0.3512,NO_MATCH,"close_date_30d, city",8,0.8051,0.0,0.1,0.2359,1,0
CLM00014,CLM00069,0.3511,SIMILAR,vehicle_id,31,0.5346,0.0,1.0,0.2359,0,0
CLM00095,CLM00121,0.3511,NO_MATCH,"close_date_30d, claim_type",9,0.889,0.0,0.0,0.2359,0,0
CLM00075,CLM00180,0.3511,NO_MATCH,"close_date_7d, city",1,0.8194,0.0,0.0,0.2205,0,1
CLM00014,CLM00233,0.3511,NO_MATCH,"close_date_30d, city, claim_type",24,0.4329,0.0,0.0,0.2513,0,0
CLM00099,CLM00249,0.3511,NO_MATCH,"close_date_7d, claim_type",5,0.779,0.0,0.0,0.2359,0,0
CLM00093,CLM00176,0.351,NO_MATCH,"close_date_30d, claim_type",19,0.8372,0.0,0.0,0.2359,0,0
CLM00049,CLM00196,0.351,NO_MATCH,"close_date_30d, city",9,0.6776,0.0,0.0,0.2359,0,0
CLM00025,CLM00191,0.351,NO_MATCH,"close_date_7d, city",2,0.8126,0.0,0.0,0.2359,0,0
CLM00112,CLM00121,0.351,NO_MATCH,"close_date_7d, exact_amount",2,0.9982,0.0,0.0,0.2359,0,0
